ISO3,Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
KWT,Kuwait,0.122939023,0.122939023,0.222152829,0.321366636,0.484915137,0.648463685,0.191488266,-0.265487177,0.240002916,0.306180715,0.192385992,0.346753648,0.545122399,0.452402229,0.343502686,0.435192368,0.333112808,0.333112808
KGZ,Kyrgyzstan,-0.310362564,-0.310362564,-0.313886046,-0.317409497,-0.328280777,-0.339152058,-0.548521042,-0.757890075,-1.100592131,-1.163328777,-1.117896784,-1.37510747,-1.005567567,-0.581379748,-0.642369039,-1.036008169,-1.0474164,-1.0474164
LAO,Lao People's Democratic Republic,0.240720403,0.240720403,-0.034873649,-0.310467695,-0.500344217,-0.690220732,-0.449638784,-0.209056841,-1.289279055,-0.576738379,-0.489712656,-0.082417545,-0.170107825,0.023504605,-0.130054672,-0.229965319,0.008784254,0.008784254
LVA,Latvia,0.43675234,0.43675234,0.177536219,-0.081679878,0.10261707,0.286914012,0.5696311,0.852348157,0.975050832,0.60487333,0.785073196,0.821003371,0.568931488,0.233176359,0.351956932,0.487511808,0.293131465,0.293131465
LBN,Lebanon,-0.759995992,-0.759995992,-0.807536662,-0.855077338,-0.694480121,-0.533882923,-0.491776556,-0.449670209,-0.496655922,-0.75832908,-1.017879522,-1.913412949,-2.187957899,-1.94307015,-1.506096666,-1.565722517,-1.546293922,-1.546293922
LSO,Lesotho,0.121849023,0.121849023,-0.051717035,-0.225283091,-0.122723937,-0.020164784,-0.095486641,-0.170808488,0.078496115,0.38866608,0.02484973,-0.135717311,-0.390803745,-0.219485142,0.331473722,0.470169371,0.266734788,0.266734788
LBR,Liberia,-2.558350441,-2.558350441,-2.205775023,-1.853199649,-1.951307535,-2.04941563,-2.167547703,-2.285679498,-2.229934806,-1.403390744,-1.352679893,-1.308624566,-1.246134182,-1.278229275,-1.062456872,-0.458508809,-0.495252262,-0.495252262
LBY,Libyan Arab Jamahiriya,-1.084536441,-1.084536441,-0.994300604,-0.904064763,-0.650126994,-0.396189228,-0.283582062,-0.1709749,0.049203489,0.330881922,0.432819442,0.342832696,0.733789381,0.804670511,0.73220012,-0.052250757,-1.010474088,-1.010474088
LIE,Liechtenstein,1.103073811,1.103073811,1.109601259,1.116128604,1.108973026,1.101817463,1.155412912,1.209008241,1.460999636,1.543104119,1.414583366,1.400668351,1.383244222,1.377225196,1.573970649,1.575686909,1.528135049,1.528135049
LTU,Lithuania,0.376971036,0.376971036,0.339851916,0.302732819,0.293658435,0.284584008,0.540054798,0.795525647,1.005107201,0.710038117,0.744080301,0.853678448,0.798786789,0.739733521,0.596863884,0.659867837,0.627072546,0.627072546
LUX,Luxembourg,1.304731675,1.304731675,1.304486513,1.304241282,1.417343855,1.530446297,1.547699451,1.564952749,1.445247129,1.317047313,1.348981411,1.404627375,1.4865309,1.515853027,1.427101396,1.441302714,1.331055974,1.331055974
MDG,Madagascar,0.111220477,0.111220477,0.097815879,0.084411279,0.063782535,0.04315379,-0.134321004,-0.311795814,0.575536676,0.197019367,-0.059581297,0.168157645,0.072221162,-0.440673847,-0.824581072,-1.101677119,-0.882845559,-0.882845559
MWI,Malawi,-0.540332149,-0.540332149,-0.388675809,-0.237019478,-0.357295752,-0.477572025,-0.28428486,-0.090997685,-0.030715317,0.086155216,0.07279523,0.109768957,0.059321829,-0.058517413,0.046200594,0.057753673,-0.070539809,-0.070539809
MYS,Malaysia,0.472559726,0.472559726,0.171137035,-0.130285649,-0.041969441,0.04634677,0.252202392,0.458058064,0.444647203,0.303556678,0.544988076,0.239529451,0.15977782,0.064929022,-0.042249666,0.138706996,0.155537534,0.155537534
MDV,Maldives,0.828507053,0.828507053,0.938496411,1.048485773,1.080142498,1.111799349,1.060384989,1.008970499,1.00998403,0.543700151,0.830962976,0.796766385,0.095034361,-0.142901667,-0.213438712,-0.132395614,-0.228321587,-0.228321587
MLI,Mali,0.240082309,0.240082309,0.283134043,0.326185795,0.234351024,0.142516255,0.219130665,0.295745086,0.247654484,0.492888418,0.195165916,0.349159791,0.186488303,0.165791189,-0.155193898,-0.282335558,-0.709878935,-0.709878935
MLT,Malta,1.246085483,1.246085483,1.296750426,1.347415303,1.429364681,1.511314127,1.518826604,1.526339102,1.544366228,1.326618461,1.389143035,1.201841899,1.254553832,1.270922776,1.144950563,1.143127497,0.995270752,0.995270752
MHL,Marshall Islands,1.21795026,1.21795026,1.21795026,1.21795026,1.21795026,1.21795026,1.21795026,1.21795026,1.21795026,1.144059847,1.087939316,1.072601633,1.114587493,1.036379518,1.464344523,1.262697113,0.534290052,0.534290052
