"ISO3","name",1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
"VCT","Saint Vincent and the Grenadines",0.54,0.56,0.57,0.59,0.6,0.62,0.64,0.65,0.67,0.68,0.7,0.71,0.73,0.74,0.76,0.71
"WSM","Samoa",0.71,0.72,0.84,0.77,0.75,0.75,0.91,0.89,0.87,0.85,0.83,0.82,0.8,0.78,0.76,0.74
"SMR","San Marino","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"STP","Sao Tome and Principe",0.44,0.45,0.47,0.48,0.49,0.5,0.52,0.53,0.54,0.55,0.56,0.58,0.59,0.6,0.61,0.59
"SAU","Saudi Arabia",0.83,0.85,0.78,0.81,0.84,0.88,0.84,0.83,0.88,0.92,0.91,0.91,0.8,0.77,0.68,0.62
"SEN","Senegal",0.55,0.56,0.62,0.69,0.75,0.77,0.79,0.79,0.8,0.8,0.84,0.9,0.83,0.81,0.77,0.75
"SRB","Serbia",0.4,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.34,0.39,0.45,0.5,0.55,0.61,0.66,0.65
"SYC","Seychelles",0.56,0.58,0.59,0.61,0.62,0.64,0.66,0.67,0.69,0.7,0.72,0.73,0.75,0.77,0.78,0.58
"SLE","Sierra Leone",0.5,0.57,0.58,0.59,0.58,0.51,0.61,0.72,0.82,0.87,0.82,0.74,0.73,0.74,0.74,0.72
"SGP","Singapore",0.85,0.84,0.86,0.87,0.86,0.91,0.93,0.89,0.89,0.93,0.91,0.88,0.89,0.89,0.87,0.81
"SVK","Slovakia",0.63,0.65,0.68,0.73,0.74,0.74,0.71,0.69,0.71,0.81,0.78,0.78,0.77,0.77,0.79,0.78
"SVN","Slovenia",0.59,0.61,0.64,0.68,0.71,0.72,0.74,0.72,0.77,0.77,0.79,0.82,0.79,0.8,0.79,0.76
"SLB","Solomon Islands",0.53,0.54,0.56,0.57,0.59,0.6,0.62,0.63,0.65,0.66,0.68,0.69,0.71,0.72,0.74,0.66
"SOM","Somalia","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"ZAF","South Africa",0.74,0.75,0.76,0.77,0.77,0.78,0.8,0.8,0.8,0.77,0.79,0.84,0.79,0.77,0.74,0.7
"ESP","Spain",0.76,0.76,0.76,0.77,0.8,0.81,0.81,0.84,0.83,0.84,0.84,0.84,0.79,0.78,0.79,0.78
"LKA","Sri Lanka",0.78,0.81,0.82,0.77,0.74,0.75,0.79,0.79,0.69,0.7,0.72,0.73,0.7,0.65,0.59,0.57
"SDN","Sudan",0.19,0.18,0.27,0.17,0.32,0.48,0.47,0.46,0.45,0.44,0.43,0.42,0.41,0.4,0.39,0.38
"SUR","Suriname",0.28,0.29,0.29,0.3,0.58,0.66,0.37,0.39,0.45,0.58,0.6,0.67,0.69,0.69,0.72,0.68
"SWZ","Swaziland",0.69,0.67,0.68,0.72,0.72,0.73,0.74,0.73,0.73,0.7,0.72,0.76,0.76,0.76,0.73,0.69
"SWE","Sweden",0.82,0.85,0.85,0.88,0.89,0.94,0.91,0.9,0.86,0.86,0.86,0.88,0.84,0.83,0.82,0.8
"CHE","Switzerland",0.9,0.92,0.87,0.89,0.9,0.92,0.9,0.88,0.88,0.89,0.9,0.9,0.84,0.84,0.84,0.81
"SYR","Syrian Arab Republic",0.6,0.61,0.65,0.66,0.72,0.8,0.75,0.73,0.75,0.81,0.73,0.72,0.69,0.66,0.67,0.63
"TJK","Tajikistan",0.23,0.24,0.24,0.25,0.25,0.26,0.47,0.49,0.47,0.56,0.59,0.65,0.67,0.66,0.63,0.58
"TZA","Tanzania, United Republic of",0.59,0.6,0.61,0.64,0.68,0.71,0.7,0.73,0.75,0.8,0.79,0.78,0.77,0.75,0.73,0.71
"THA","Thailand",0.78,0.76,0.75,0.75,0.75,0.73,0.85,0.86,0.87,0.89,0.82,0.8,0.78,0.67,0.69,0.66
"TLS","Timor-Leste",0.53,0.55,0.56,0.58,0.59,0.61,0.62,0.64,0.65,0.67,0.68,0.7,0.71,0.73,0.74,0.73
"TGO","Togo",0.62,0.63,0.64,0.66,0.67,0.74,0.79,0.83,0.79,0.79,0.86,0.87,0.77,0.78,0.82,0.75
"TON","Tonga",0.5,0.51,0.52,0.54,0.55,0.56,0.58,0.59,0.61,0.62,0.63,0.65,0.66,0.68,0.69,0.64
"TTO","Trinidad and Tobago",0.74,0.76,0.79,0.82,0.83,0.81,0.82,0.83,0.81,0.82,0.77,0.78,0.75,0.73,0.72,0.69
"TUN","Tunisia",0.81,0.81,0.8,0.82,0.83,0.84,0.84,0.84,0.85,0.85,0.85,0.84,0.8,0.78,0.78,0.77
"TUR","Turkey",0.38,0.29,0.3,0.32,0.32,0.32,0.36,0.41,0.43,0.46,0.54,0.65,0.7,0.71,0.71,0.7
"TKM","Turkmenistan",0.14,0.14,0.14,0.15,0.15,0.15,0.52,0.63,0.63,0.66,0.68,0.69,0.66,0.66,0.68,0.63
