ISO3,Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
MNE,Montenegro,0.370839715,0.370839715,0.370839715,0.370839715,0.370839715,0.370839715,0.440092707,0.509345692,0.519567185,0.525343679,0.532591593,0.554943784,0.554017039,0.550783736,0.551393899,0.541148269,0.549238963,0.549238963
MAR,Morocco,0.427459976,0.427459976,0.44461199,0.461764003,0.433780062,0.405796116,0.400948429,0.396100742,0.332349744,0.390769704,0.353846169,0.353159644,0.352056381,0.341459735,0.342489909,0.351845449,0.357692511,0.357692511
MOZ,Mozambique,0.430191337,0.430191337,0.445332181,0.460473018,0.456920773,0.453368528,0.454250628,0.455132727,0.492770404,0.488731623,0.499216569,0.484420219,0.485072791,0.485829095,0.481527953,0.481097409,0.469692068,0.469692068
MMR,Myanmar,0.116502488,0.116502488,0.113937521,0.111372542,0.099376822,0.087381096,0.092105198,0.096829358,0.07409279,0.067102048,0.056479606,0.055773193,0.067171752,0.068489031,0.070584042,0.083723521,0.128690677,0.128690677
NAM,Namibia,0.5975748,0.5975748,0.576677769,0.555780739,0.558653927,0.561527106,0.553548706,0.545570298,0.543398073,0.563481986,0.573846924,0.598773031,0.591047999,0.588273625,0.569137133,0.564949714,0.566387494,0.566387494
NRU,Nauru,0.697101815,0.697101815,0.697960806,0.698819778,0.692445755,0.686071727,0.686371803,0.686671871,0.720403092,0.710224693,0.709943873,0.715867661,0.714650009,0.72015794,0.71901889,0.715718769,0.715621737,0.715621737
NPL,Nepal,0.475998868,0.475998868,0.46033563,0.444672388,0.442440218,0.440208045,0.385463405,0.330718776,0.316062877,0.27095697,0.261355563,0.318593149,0.38122415,0.392799281,0.397750766,0.396878368,0.394892621,0.394892621
NLD,Netherlands,0.820995193,0.820995193,0.823535776,0.826076367,0.823260856,0.820445356,0.809529305,0.798613284,0.802842387,0.843351608,0.835179076,0.817160687,0.811826096,0.805250233,0.799437725,0.797840114,0.80411266,0.80411266
NZL,New Zealand,0.83819158,0.83819158,0.83135438,0.82451715,0.838508654,0.852500142,0.830133533,0.807766943,0.820280821,0.835661832,0.830917385,0.801195849,0.796624346,0.796707945,0.797859275,0.804245038,0.807517734,0.807517734
NIC,Nicaragua,0.491975724,0.491975724,0.497139478,0.502303231,0.47819529,0.454087349,0.466714424,0.479341501,0.518623825,0.498455676,0.457151007,0.455123386,0.454205597,0.422102377,0.407462136,0.399942001,0.384688585,0.384688585
NER,Niger,0.133203383,0.133203383,0.156002522,0.178801662,0.318932223,0.459062794,0.451904535,0.444746274,0.465686414,0.463795975,0.443295376,0.429334227,0.419718436,0.404980647,0.356226589,0.379337631,0.440836385,0.440836385
NGA,Nigeria,0.166835863,0.166835863,0.211071277,0.255306692,0.319126964,0.382947228,0.370149732,0.357352228,0.37236785,0.346421753,0.333235561,0.379805214,0.350362977,0.354699637,0.327752587,0.342737179,0.348532375,0.348532375
NOR,Norway,0.820212353,0.820212353,0.813167477,0.806122573,0.810170126,0.81421768,0.80725708,0.800296507,0.801401928,0.844877668,0.82700699,0.809654285,0.81113751,0.812454216,0.811471085,0.821839238,0.826062165,0.826062165
OMN,Oman,0.39691986,0.39691986,0.381680751,0.366441644,0.368299246,0.370156863,0.363288426,0.356419986,0.329298716,0.37402747,0.30868804,0.273829991,0.297026875,0.294930467,0.288404012,0.294835462,0.301563082,0.301563082
PAK,Pakistan,0.365522896,0.365522896,0.36919508,0.372867259,0.305024219,0.237181178,0.246435738,0.255690293,0.247184336,0.254326676,0.287562945,0.314869344,0.301805413,0.32127893,0.32137628,0.332244449,0.333945594,0.333945594
PLW,Palau,0.718715947,0.718715947,0.719664454,0.720612963,0.720661569,0.720710183,0.718461251,0.716212318,0.743597777,0.734776363,0.735942297,0.740999185,0.740666681,0.746956739,0.743643192,0.741028899,0.737618642,0.737618642
PAN,Panama,0.502504063,0.502504063,0.545745111,0.58898616,0.604879618,0.620773085,0.620699692,0.620626312,0.595311826,0.601610372,0.587288135,0.615236863,0.620300248,0.615998155,0.617563519,0.610443479,0.600028672,0.600028672
PNG,Papua New Guinea,0.517562849,0.517562849,0.51659058,0.515618312,0.499935773,0.484253235,0.47885586,0.473458487,0.469500895,0.426680696,0.460755198,0.510878209,0.522830382,0.510832109,0.50466354,0.500388614,0.494901018,0.494901018
PRY,Paraguay,0.460922935,0.460922935,0.443623906,0.426324874,0.397627401,0.36892993,0.380980206,0.393030469,0.41754123,0.403113904,0.417216928,0.439053506,0.459035797,0.468088612,0.468283688,0.478477591,0.47918115,0.47918115
PER,Peru,0.396420269,0.396420269,0.390860295,0.385300311,0.405227399,0.425154483,0.475916332,0.526678182,0.505287893,0.470678279,0.496459026,0.503690553,0.507907119,0.514982188,0.50405286,0.509422841,0.510081855,0.510081855
PHL,Philippines,0.540796052,0.540796052,0.558341974,0.575887899,0.555143774,0.534399651,0.531390381,0.528381116,0.531613461,0.506992824,0.492225455,0.479842177,0.476020528,0.468752583,0.493762878,0.488920015,0.497061126,0.497061126
POL,Poland,0.702696292,0.702696292,0.707710195,0.712724098,0.712535048,0.712345993,0.713279176,0.714212369,0.69429138,0.699701639,0.68025729,0.643936297,0.661985387,0.677155244,0.7021155,0.70440474,0.707152696,0.707152696
PRT,Portugal,0.807909163,0.807909163,0.801509881,0.795110604,0.786211014,0.777311388,0.769400454,0.76148949,0.776601458,0.794172753,0.78518095,0.747739006,0.747227232,0.74069513,0.733650901,0.72818352,0.723735257,0.723735257
QAT,Qatar,0.361514581,0.361514581,0.354981375,0.348448182,0.369660926,0.390873678,0.380488396,0.370103117,0.371645325,0.4287366,0.416305223,0.356868271,0.311276813,0.318238951,0.306398815,0.307628101,0.308086258,0.308086258
ROU,Romania,,,,,,,,,,,,,,,,,,
RUS,Russian Federation,0.44022943,0.44022943,0.415355998,0.390482564,0.406521785,0.422560999,0.414753318,0.406945639,0.384879202,0.382422271,0.363974843,0.311865515,0.312265897,0.321787305,0.307061901,0.310961915,0.311662405,0.311662405
RWA,Rwanda,0.187513275,0.187513275,0.214116859,0.240720418,0.218349814,0.195979225,0.200962591,0.205945941,0.241519553,0.237940345,0.268902202,0.264093939,0.257379822,0.238964872,0.241539073,0.236620362,0.242605627,0.242605627
KNA,Saint Kitts and Nevis,0.704138974,0.704138974,0.705027103,0.705915234,0.705464935,0.705014632,0.702793932,0.700573257,0.67647971,0.590416308,0.734512478,0.73745143,0.737055019,0.718839644,0.722753374,0.736226208,0.736480987,0.736480987
LCA,Saint Lucia,0.711678788,0.711678788,0.712598133,0.713517508,0.713325262,0.71313302,0.715541506,0.717949992,0.715985057,0.635864881,0.737498788,0.743550411,0.741905444,0.748871277,0.745338403,0.74378895,0.743901958,0.743901958
VCT,Saint Vincent and the Grenadines,0.7071549,0.7071549,0.70805552,0.708956143,0.708609056,0.708261988,0.705286455,0.702310931,0.711014767,0.646501082,0.708490576,0.716613246,0.713341828,0.71783024,0.709025525,0.73150136,0.730318866,0.730318866
WSM,Samoa,0.639812357,0.639812357,0.634147322,0.628482284,0.641145611,0.653808924,0.651809597,0.64981026,0.651874695,0.640119935,0.634697418,0.634464359,0.628442344,0.621463652,0.61399184,0.59068562,0.593573052,0.593573052
SMR,San Marino,0.756415014,0.756415014,0.757519674,0.758624332,0.759963226,0.761302123,0.75323782,0.745173542,0.738627487,0.730172925,0.731067593,0.735613858,0.73509168,0.741214139,0.738366556,0.7356053,0.735785566,0.735785566
STP,Sao Tome and Principe,0.544045023,0.544045023,0.569705904,0.595366773,0.592084956,0.588803139,0.604794168,0.620785201,0.567766942,0.538647179,0.532840086,0.548110948,0.534327264,0.530374737,0.530718089,0.519968542,0.524983019,0.524983019
SAU,Saudi Arabia,0.216985312,0.216985312,0.205196166,0.193407019,0.198099709,0.202792394,0.185137177,0.167481942,0.16656357,0.23778438,0.196132339,0.151913371,0.169060959,0.164886553,0.145474107,0.152929672,0.13136906,0.13136906
SEN,Senegal,0.500603097,0.500603097,0.487746873,0.47489065,0.49569521,0.516499771,0.541641122,0.566782474,0.55282978,0.536610879,0.505916046,0.510034471,0.460102589,0.451569545,0.436106124,0.437996254,0.440839287,0.440839287
SRB,Serbia,0.241476655,0.241476655,0.27835207,0.315227501,0.343430746,0.371633993,0.422760057,0.473886116,0.4801326,0.463333233,0.459821763,0.537959,0.55674741,0.550995084,0.563776135,0.556284547,0.558133486,0.558133486
SYC,Seychelles,0.54662592,0.54662592,0.551759297,0.556892671,0.544911575,0.532930486,0.537700781,0.542471079,0.51654794,0.565287408,0.536303246,0.521923102,0.514999143,0.504145496,0.51358375,0.529013737,0.511634973,0.511634973
SLE,Sierra Leone,0.362743848,0.362743848,0.293772292,0.224800742,0.20495038,0.185100002,0.275447726,0.365795461,0.426135613,0.436633225,0.396453847,0.425461436,0.451186374,0.466566525,0.449167463,0.464857092,0.457747852,0.457747852
SGP,Singapore,0.539734027,0.539734027,0.53685413,0.533974237,0.534772378,0.53557052,0.521968153,0.508365787,0.467501315,0.497514849,0.502245881,0.414443055,0.418849706,0.427393825,0.440680272,0.447313888,0.462654042,0.462654042
SVK,Slovakia,0.62683438,0.62683438,0.630963624,0.635092872,0.648016977,0.660941103,0.677005708,0.693070319,0.683130473,0.691975521,0.684491485,0.683594437,0.686953911,0.683304103,0.672895085,0.679006897,0.690035772,0.690035772
SVN,Slovenia,0.763054962,0.763054962,0.75335722,0.743659463,0.731718063,0.719776673,0.721528053,0.723279448,0.71693804,0.718999454,0.713851655,0.712154177,0.710745323,0.701103994,0.702403486,0.700962215,0.705678321,0.705678321
SLB,Solomon Islands,0.710170825,0.710170825,0.709563494,0.708956143,0.636084795,0.563213453,0.582369661,0.601525873,0.57873068,0.444060421,0.500065566,0.51446253,0.515221018,0.510083189,0.536710899,0.517072014,0.50877102,0.50877102
SOM,Somalia,0.082156235,0.082156235,0.088174152,0.094192146,0.111774087,0.129356051,0.15835824,0.18736045,0.138609092,0.137975189,0.147565923,0.132327062,0.11352598,0.113977804,0.083128616,0.08849026,0.082420316,0.082420316
ZAF,South Africa,0.670702066,0.670702066,0.672653103,0.674604153,0.659122157,0.643640159,0.635127246,0.62661433,0.640095982,0.645505059,0.626747975,0.628253649,0.613747358,0.608888605,0.608432385,0.615314705,0.61387925,0.61387925
ESP,Spain,0.765399026,0.765399026,0.76353097,0.761662883,0.759138465,0.75661404,0.755405831,0.754197611,0.749268923,0.762971548,0.722709102,0.712322191,0.722041008,0.734614067,0.734875683,0.723397048,0.720887244,0.720887244
LKA,Sri Lanka,0.422795396,0.422795396,0.436186898,0.449578407,0.447610486,0.44564257,0.457689127,0.469735689,0.475888714,0.462520606,0.458392742,0.443766188,0.416559189,0.410903494,0.402111924,0.394858765,0.393081467,0.393081467
SDN,Sudan,0.122950226,0.122950226,0.129970574,0.136990927,0.144224739,0.15145852,0.172200632,0.192942744,0.165138729,0.165620933,0.151152526,0.156108243,0.175303294,0.176215398,0.168105131,0.156617668,0.157243059,0.157243059
SUR,Suriname,0.435023326,0.435023326,0.465099278,0.495175229,0.529255235,0.563335241,0.577493817,0.591652392,0.578432118,0.528816707,0.529530989,0.592433193,0.601823276,0.611687139,0.581515435,0.568932355,0.566787454,0.566787454
SWZ,Swaziland,0.250174418,0.250174418,0.261468458,0.272762499,0.245196486,0.217630496,0.227014017,0.236397523,0.204857619,0.218541839,0.215285828,0.264109866,0.242545733,0.251105748,0.258389316,0.248824694,0.250929099,0.250929099
SWE,Sweden,0.809734736,0.809734736,0.813361883,0.816989038,0.821088552,0.825188086,0.814693975,0.804199877,0.806862406,0.850120452,0.812718085,0.796493811,0.801493807,0.805577246,0.814529819,0.814475324,0.818367827,0.818367827
CHE,Switzerland,0.788511367,0.788511367,0.787824011,0.787136679,0.78774128,0.788345917,0.788080788,0.787815672,0.790807661,0.841438079,0.817944535,0.810351616,0.80577234,0.811346327,0.814426278,0.822065412,0.826247245,0.826247245
SYR,Syrian Arab Republic,0.233829741,0.233829741,0.218128467,0.202427203,0.196420956,0.190414702,0.186071229,0.181727765,0.167001809,0.19552333,0.192105334,0.154511338,0.151544707,0.163273392,0.171741291,0.170767504,0.152448023,0.152448023
TJK,Tajikistan,0.169405319,0.169405319,0.183803105,0.198200888,0.206500006,0.214799105,0.243837285,0.27287548,0.265165203,0.26238749,0.264525959,0.237199642,0.248300006,0.233689541,0.240581877,0.222440192,0.229613989,0.229613989
TZA,"Tanzania, United Republic of",0.351580452,0.351580452,0.365037036,0.378493606,0.3873559,0.396218193,0.406596625,0.416975056,0.425163505,0.405472798,0.442128132,0.460997608,0.472101508,0.46489302,0.473103137,0.478514159,0.477510734,0.477510734
THA,Thailand,0.569041953,0.569041953,0.575027096,0.581012238,0.591238487,0.601464733,0.585231674,0.568998606,0.537805488,0.524217039,0.468588947,0.358918461,0.384824634,0.393235168,0.406969718,0.39639535,0.410350394,0.410350394
TLS,TimorLeste,,,,,,,,,,,,,,,,,,
TGO,Togo,0.282031629,0.282031629,0.266467619,0.250903586,0.253307056,0.255710556,0.230545473,0.205380387,0.249315574,0.245734636,0.243234123,0.244211603,0.273427469,0.289153742,0.301602408,0.307047089,0.314268081,0.314268081
TON,Tonga,0.543792274,0.543792274,0.545536697,0.54728112,0.543881541,0.540481966,0.516139582,0.491797195,0.500310554,0.465069761,0.496421626,0.498519384,0.4676266,0.496788772,0.493692849,0.560782598,0.573761682,0.573761682
TTO,Trinidad and Tobago,0.628952491,0.628952491,0.647470689,0.665988869,0.636261404,0.606533931,0.605946255,0.60535858,0.617217416,0.614168462,0.619245076,0.615824342,0.602013799,0.598371462,0.607803758,0.599091669,0.599386403,0.599386403
TUN,Tunisia,0.41017185,0.41017185,0.388208795,0.366245746,0.366856444,0.367467142,0.343299866,0.319132581,0.312509576,0.322383072,0.306133385,0.254168132,0.236271177,0.241630508,0.240072618,0.228412034,0.426623849,0.426623849
TUR,Turkey,0.459318467,0.459318467,0.395552945,0.331787416,0.372337151,0.412886883,0.422578609,0.43227034,0.475007219,0.494098275,0.491143568,0.468695634,0.47202254,0.474760767,0.472392321,0.470506341,0.466356367,0.466356367
TKM,Turkmenistan,0.197662475,0.197662475,0.191454387,0.18524629,0.185344696,0.185443062,0.151060772,0.116678452,0.097782095,0.107674733,0.096834319,0.091643055,0.074920021,0.084922782,0.090044565,0.096617862,0.07691284,0.07691284
TUV,Tuvalu,0.756415014,0.756415014,0.757519674,0.758624332,0.759963226,0.761302123,0.747155976,0.733009828,0.707405958,0.616313622,0.636274577,0.666080999,0.658896523,0.668247457,0.658466409,0.654031539,0.649634876,0.649634876
UGA,Uganda,0.309472274,0.309472274,0.313384962,0.317297638,0.302664852,0.288032077,0.30059303,0.313153984,0.37156605,0.369593501,0.394089029,0.411233089,0.401145949,0.395352731,0.399214564,0.397930742,0.391225372,0.391225372
UKR,Ukraine,0.399902524,0.399902524,0.421314108,0.442725698,0.405917704,0.369109711,0.379886997,0.390664283,0.383626067,0.378966174,0.45885899,0.506299915,0.506577622,0.510891057,0.499600576,0.47227531,0.48066855,0.48066855
ARE,United Arab Emirates,0.420836763,0.420836763,0.409544659,0.398252559,0.398703909,0.399155271,0.383940291,0.368725321,0.292906097,0.352612127,0.349426826,0.302325593,0.320509712,0.319140169,0.335332413,0.321228536,0.30455575,0.30455575
GBR,United Kingdom,0.758004691,0.758004691,0.748444915,0.738885133,0.753515148,0.768145122,0.761138701,0.754132263,0.761862818,0.822200121,0.787390867,0.777862761,0.767927409,0.764869351,0.764548072,0.761330275,0.754216675,0.754216675
USA,United States,0.772903826,0.772903826,0.772094321,0.77128481,0.770136642,0.768988467,0.769262791,0.76953709,0.760574044,0.762097627,0.755179995,0.713033704,0.717452239,0.723119243,0.724141476,0.730607811,0.726814706,0.726814706
URY,Uruguay,0.651947158,0.651947158,0.666843235,0.681739319,0.686271203,0.690803082,0.69827702,0.705750966,0.700293907,0.671776559,0.677655404,0.698507469,0.700925442,0.708625126,0.722926281,0.729828888,0.723178022,0.723178022
UZB,Uzbekistan,0.197486262,0.197486262,0.176886988,0.156287682,0.148893642,0.141499583,0.139855385,0.138211148,0.143437582,0.145123668,0.110352086,0.101378345,0.08894608,0.09322712,0.096265696,0.098209551,0.094723404,0.094723404
VUT,Vanuatu,0.642815158,0.642815158,0.643449283,0.644083407,0.645593429,0.647103464,0.671231842,0.695360237,0.668491177,0.5680386,0.560755859,0.609076955,0.589085029,0.611829024,0.619679831,0.622670232,0.614414461,0.614414461
VEN,"Venezuela, Bolivarian Republic of",0.448090613,0.448090613,0.469059515,0.49002842,0.480234337,0.470440255,0.431639612,0.39283897,0.406806422,0.378924765,0.361567243,0.381707322,0.353446112,0.349767441,0.326365025,0.323127111,0.31520167,0.31520167
VNM,Viet Nam,0.284071133,0.284071133,0.251651525,0.219231951,0.234713769,0.250195598,0.225312161,0.200428728,0.18792675,0.225074982,0.21664275,0.192936514,0.195762307,0.20134086,0.209626711,0.205200307,0.203312774,0.203312774
YEM,Yemen,0.363742171,0.363742171,0.354440522,0.34513889,0.345204139,0.345269401,0.301830149,0.258390874,0.316135841,0.306817827,0.286592963,0.266674106,0.281690361,0.259456028,0.251996131,0.239100315,0.229704662,0.229704662
ZMB,Zambia,0.420727711,0.420727711,0.399897754,0.379067795,0.390482855,0.401897918,0.414479953,0.427061988,0.424709079,0.417513684,0.416163204,0.455805897,0.455106228,0.46379841,0.436932023,0.448830696,0.460551982,0.460551982
ZWE,Zimbabwe,0.376863114,0.376863114,0.356630647,0.336398178,0.307760906,0.279123623,0.24880178,0.218479939,0.212043951,0.190818051,0.167337782,0.190443948,0.182963743,0.189791799,0.201217239,0.212657321,0.208553122,0.208553122
